Durationinseconds,RecordedDate,ResponseId,Employment,Country,CountryOther,Gender,Age,Education,CollarColor,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,MissingData,ZeroVar,ValuesDomain,MediatorDomain,FulfillmentDomain
359,6/29/2017 12:55:59,R_2YmGvpOjlQzH8zt,1,1, ,2,2,5,2,7,10,9,5,5,5,8,6,7,6,7,7,8,7,7,6,5,7,8,9,7,8,9,7,7,6,5,9,5,5,7,0,0,6.875,7,6.81818181818182
131,6/29/2017 13:50:44,R_1is9kd3tr5C3SOc,1,1, ,2,2,6,2,5,8,7,7,8,9,8,8,8,8,8,8,10,7,8,8,10,7,8,10,7,8,8,7,8,7,9,9,8,7,7,0,0,7.5,8.33333333333333,7.72727272727273
233,6/29/2017 15:43:32,R_3rGkY6PmxWY1N3t,1,1, ,2,3,4,1,8,10,8,10,9,10,5,9,4,8,7,10,10,10,10,9,7,4,8,10,7,10,9,10,9,5,9,10,8,6,10,0,0,8.625,8.08333333333333,8.45454545454546
159,6/29/2017 16:31:01,R_UhCjHYZHPsHdQ65,1,1, ,1,2,4,3,7,9,10,9,7,6,5,6,8,7,5,6,7,6,7,7,6,7,9,9,6,9,6,6,6,5,7,7,6,7,8,0,0,7.375,7,6.63636363636364
185,6/29/2017 16:43:45,R_2RQyip4udzNNC1u,1,1, ,1,3,6,3,7,9,9,9,5,3,5,10,8,10,10,8,6,7,7,9,10,10,9,10,8,9,9,7,10,10,8,6,8,6,9,0,0,7.125,8.66666666666667,8.18181818181818
517,6/29/2017 17:12:59,R_1mf5xhPEgHG69hX,1,1, ,1,4,5,4,5,8,8,8,7,9,9,9,7,9,8,8,10,9,10,10,8,7,9,10,9,9,8,8,9,8,9,9,9,9,9,0,0,7.875,8.75,8.72727272727273
221,6/29/2017 17:58:00,R_0UL5GzuP7wMejpD,1,1, ,2,1,5,2,10,10,10,5,10,5,10,10,10,7,9,10,10,8,10,10,8,10,10,10,10,10,10,10,10,10,10,10,9,10,10,0,0,8.75,9.33333333333333,9.90909090909091
409,6/29/2017 18:53:09,R_2tfGusnMJ9UJQ4h,1,5, ,1,1,4,3,8,8,10,7,7,8,9,7,9,9,7,9,10,9,9,10,8,8,7,8,8,8,10,7,9,8,7,10,8,8,5,0,0,8,8.58333333333333,8
148,6/29/2017 19:31:41,R_esMpZc04KSS3UyJ,1,2, ,1,2,6,4,6,9,8,8,7,8,8,7,6,9,7,9,9,8,8,8,9,9,9,10,9,9,9,6,8,6,8,7,9,6,9,0,0,7.625,8.41666666666667,7.81818181818182
167,6/29/2017 19:55:53,R_pAZlaVTC9Vbktfb,2,1, ,1,2,3,1,10,10,10,10,10,10,9,9,9,9,10,9,9,9,10,10,10,10,10,10,9,10,10,10,10,10,9,10,10,10,10,0,0,9.75,9.58333333333333,9.81818181818182
146,6/29/2017 20:03:11,R_2CP3RAJ8Ck3Ji3L,2,1, ,2,1,4,1,8,10,8,8,9,5,8,8,6,4,3,10,10,6,6,8,7,7,7,9,8,8,8,7,9,8,7,10,3,7,8,0,0,8,6.91666666666667,7.54545454545455
308,6/29/2017 20:09:22,R_1hB9gfJsaxHN4pp,1,1, ,1,1,5,4,8,10,10,10,8,9,7,10,10,8,10,10,10,8,10,10,8,10,10,10,9,10,10,10,8,9,10,10,10,10,10,0,0,9,9.5,9.63636363636364
170,6/29/2017 20:33:48,R_1NlhmURG8rzMPG3,1,5, ,2,3,6,4,10,10,10,10,10,10,10,10,9,9,9,10,9,9,9,8,9,8,9,8,10,8,8,8,10,5,8,10,9,10,9,0,0,10,8.83333333333333,8.63636363636364
161,6/29/2017 20:44:09,R_233N1JMR96VcRFM,1,1, ,2,2,5,2,5,8,8,7,7,5,5,6,6,6,5,7,7,6,6,6,5,5,6,5,7,8,7,7,7,6,7,8,7,7,8,0,0,6.375,5.83333333333333,7.18181818181818
324,6/29/2017 21:21:45,R_cGv1R4l5TDH9rpf,1,1, ,2,2,5,2,9,9,10,8,8,10,8,10,9,8,10,10,10,10,10,7,5,7,7,7,10,10,7,6,6,8,5,8,10,7,7,0,0,9,8.33333333333333,7.63636363636364
489,6/29/2017 21:23:20,R_5sFlprye6lefYpb,1,1, ,1,1, ,3,10,9,9,7,7,6,9,8,9,8,10,7,8,8,10,8,7,6,9,6,7,8,9,7,9,7,6,10,9,7,7,0,0,8.125,8,7.81818181818182
308,6/29/2017 21:57:44,R_25uoddPOvCJtc8q,1,5, ,1,5,5,4,10,10,10,10,10,5,10,10,10,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,0,0,9.375,9.66666666666667,9.54545454545454
239,6/29/2017 22:30:31,R_QiiXYqqdYqQHEmR,2,1, ,1,2,4,1,8,10,10,10,8,5,5,8,8,8,7,10,10,10,10,10,10,10,5,10,10,10,10,10,10,6,10,10,7,10,10,0,0,8,9,9.36363636363636
699,6/29/2017 22:53:24,R_3EzjPHsSJtsB92F,1,5, ,1,3,6,3,8,8,8,8,8,7,8,8,8,8,8,8,9,8,9,9,8,9,8,9,9,9,9,9,9,8,7,8,8,8,8,0,0,7.875,8.41666666666667,8.36363636363636
495,6/29/2017 23:42:19,R_3FR8VbBSZZ3QLib,1,5, ,2,2,5,4,9,9,8,7,8,8,9,7,6,8,9,8,10,7,9,8,9,7,9,9,9,8,8,6,8,7,9,9,5,8,9,0,0,8.125,8.25,7.81818181818182
177,6/30/2017 0:18:06,R_vl9wxD8IcGhWBUJ,1,5, ,2,3,6,4,7,10,7,8,8,8,8,8,8,8,7,8,7,9,8,7,9,7,8,7,8,8,8,7,9,7,9,8,8,9,7,0,0,8,7.75,8
245,6/30/2017 0:31:44,R_3hfkHrSoWV5iEJO,2,5, ,2,1,6,3,8,9,9,8,9,6,8,9,9,9,8,8,10,5,9,6,7,7,9,8,6,7,6,8,7,6,7,8,7,5,6,0,0,8.25,7.91666666666667,6.63636363636364
138,6/30/2017 0:38:31,R_10qMubBP4IIY2xH,1,1, ,1,2,5,3,8,7,9,7,8,7,8,7,7,8,8,8,8,9,8,9,8,8,9,8,8,8,8,9,8,8,8,8,9,8,8,0,0,7.625,8.16666666666667,8.18181818181818
157,6/30/2017 0:54:14,R_31GzzFqRTqrdMVP,1,1, ,2,2,5,3,8,10,9,10,10,10,8,10,8,8,9,8,10,9,10,9,8,9,9,10,8,9,9,10,10,9,9,8,10,9,8,0,0,9.375,8.91666666666667,9
2048,6/30/2017 1:12:28,R_24wnvV4CagF8KfF,2,5, ,1,3,5,4,10,10,10,6,4,10,10,10,10,10,5,8,10,10,10,10,7,10,5,10,9,10,10,10,10,7,0,7,8,5,0,0,0,8.75,8.75,6.90909090909091
201,6/30/2017 3:17:03,R_2vceu0zDAr6jpl2,2,3, ,2,3,6,4,7,9,9,9,9,8, , ,9,7,10,9,10,9,10,9,10,9,9,9,9,9,9,8,10,9,10,9,9,9,9,1,0,8.5,9.16666666666667,9.09090909090909
353,6/30/2017 3:57:56,R_3NX9yYOpbnPNOsT,1,1, ,2,2,5,4,8,10,10,8,9,7,8,10,9,9,8,6,10,9,10,9,10,8,10,10,10,10,9,10,10,8,9,10,7,8,9,0,0,8.75,9,9.09090909090909
1209,6/30/2017 4:27:54,R_1hANmFdFxcFVagX,1,5, ,1,2,5,3,5,9,7,8,4,7,5,8,7,8,8,8,7,8,6,7,8,6,8,9,9,9,8,8,7,8,6,7,8,5,8,0,0,6.625,7.5,7.54545454545455
560,6/30/2017 5:13:59,R_sG50fAujmCBEwDf,1,5, ,1,3,4,4,5,5,6,7,7,4,7,7,7,6,7,7,8,7,8,7,7,7,7,7,7,7,8,7,8,7,8,7,6,7,6,0,0,6,7.08333333333333,7.09090909090909
249,6/30/2017 5:15:03,R_1FneodLkgL2155j,2,5, ,2,1,6,4,5,8,7,8,4,7,9,8,6,8,6,7,8,7,7,7,8,4,5,6,6,7,7,7,8,5,5,6,4,6,5,0,0,7,6.58333333333333,6
195,6/30/2017 5:36:40,R_DwsT9Ic6c8OqVl7,2,1, ,1,3,5,4,8,10,8,8,6,9,9,8,9,7,8,6,10,8,10,9,8,6,8,10,10,10,7,3,7,3,5,9,6,8,10,0,0,8.25,8.25,7.09090909090909
208,6/30/2017 6:27:05,R_2WNjvvmIuXEKc0t,1,5, ,2,2,6,4,7,6,7,7,7,6,8,7,7,7,8,6,7,7,8,9,7,8,8,8,7,7,9,9,8,7,5,9,9,9,9,0,0,6.875,7.5,8
330,6/30/2017 6:37:08,R_3ksTrUAw6bRneDa,1,1, ,1,2,6,4,8,10,10,9,9,9,9,9,10,8,10,10,10,8,9,9,8,8,9,9,8,8,7,9,9,8,8,10,7,8,8,0,0,9.125,9,8.18181818181818
264,6/30/2017 7:37:07,R_3nx6MGtrw0ZWTUt,1,5, ,1,2,4,3,8,9,9,9,8,8,9,10,8,9,8,8,8,7,10,9,8,8,8,8,6,6,9,7,9,6,8,10,7,8,8,0,0,8.75,8.25,7.63636363636364
318,6/30/2017 7:43:56,R_1LILu5JM2wJ6Ivy,1,1, ,1,2,5,4,8,10,7,8,8,5,6,7,5,5,6,8,8,6,8,8,9,6,7,10,8,10,9,7,8,6,7,5,4,4,8,0,0,7.375,7.16666666666667,6.90909090909091
185,6/30/2017 7:46:13,R_3nqnTjSFtHwMoMx,2,5, ,2,1,4,3,8,10,8,6,9,7,8,7,8,9,7,9,10,7,8,10,8,8,7,9,9,6,7,6,8,6,7,9,6,7,6,0,0,7.875,8.33333333333333,7
86,6/30/2017 9:09:32,R_8xeSqYXvamOehS9,1,1, ,1,2,5,3,8,7,7,7,7,7,8,8,7,7,7,8,7,7,7,7,7,8,7,7,7,7,8,7,6,6,7,7,7,7,7,0,0,7.375,7.16666666666667,6.90909090909091
329,6/30/2017 9:25:15,R_2ASynaOnqJHlUBC,1,1, ,2,2,5,4,10,9,10,10,10,9,10,10,10,8,5,9,9,10,10,10,9,10,10,10,10,10,10,9,10,10,10,9,9,9,10,0,0,9.75,9.16666666666667,9.63636363636364
130598,6/30/2017 9:45:36,R_31ng8usdrSiUHmN,1,1, ,2,2,5,4,8,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,9.625,9.91666666666667,10
1262,6/30/2017 10:27:54,R_32UTgzEP6QUoJFL,1,1, ,2,2,5,3,8,9,8,9,7,6,3,7,4,3,4,8,8,4,7,7,7,3,6,6,8,9,7,4,8,4,8,7,4,6,8,0,0,7.125,5.58333333333333,6.63636363636364
174,6/30/2017 11:10:27,R_2TOeaZxEeUCN678,1,5, ,2,2,6,4,8,9,9,8,9,10,8,9,8,9,9,9,8,7,9,7,8,9,7,9,7,8,9,7,6,6,8,7,9,9,8,0,0,8.75,8.25,7.63636363636364
269,6/30/2017 11:35:46,R_3neEgxK8Jbbbj2q,2,5, ,1,4,5,4,7,9,9,9,8,8,8,7,8,8,8,8,8,8,6,8,7,7,7,7,7,7,7,5,8,7,7,7,7,7,8,0,0,8.125,7.5,7
1120,6/30/2017 11:48:36,R_2VdNgqK34MA1u1v,1,1, ,1,4,4,4,6,8,6,6,9,4,8,8,7,7,7,6,9,7,9,8,7,6,7,6,9,8,7,4,7,7,6,8,7,4,7,0,0,6.875,7.16666666666667,6.72727272727273
317,6/30/2017 12:17:43,R_1cRFq2o3yg1vXXL,1,5, ,1,2,5,4,8,8,9,10,6,9,10,10,8,8,9,9,10,8,9,10,8,10,9,9,9,9,9,10,9,10,8,9,9,8,9,0,0,8.75,8.91666666666667,9
236,6/30/2017 12:31:18,R_5peTJdIq3MPk9bP,1,6,Austria,1,2,6,4,3,9,8,9,7,7,6,8,10,6,7,6,10,10,10,9,9,7,8,9,8,9,7,6,7,6,8,8,7,6,8,0,0,7.125,8.41666666666667,7.27272727272727
281,6/30/2017 13:59:29,R_3L5Y2hZEdlIA8UW,1,1, ,1,4,5,2,7,9,6,7,5,5,6,6,7,4,5,6,6,5,6,9,6,6,8,5,6,8,7,7,6,6,9,6,7,6,6,0,0,6.375,6.08333333333333,6.72727272727273
130,6/30/2017 16:19:48,R_2dsezrm17QYr9Dd,2,1, ,2,4,5,4,8,9,9,8,7,6,8,8,8,9,9,9,10,9,9,10,8,7,8,9,8,7,8,8,8,7,8,9,8,8,7,0,0,7.875,8.75,7.81818181818182
184,6/30/2017 16:42:34,R_1DortzaxkxeVUMh,1,1, ,2,3,6,4,10,10,10,8,9,8,9,10,10,10,10,10,10,9,10,10,9,10,10,8,8,8,9,9,9,9,9,9,9,9,9,0,0,9.25,9.66666666666667,8.81818181818182
269,6/30/2017 17:35:52,R_24uEVazhYA1RwZh,1,2, ,1,3,5,3,8,7,7,8,8,5,7,7,8,9,8,8,7,6,5,7,7,8,7,10,7,5,5,8,6,6,8,8,5,0,4,0,0,7.125,7.5,5.63636363636364
687,6/30/2017 19:31:40,R_3fw2m2mGMJHUDMi,1,1, ,1,2,5,3,8,6,8,6,7,6,7,9,7,6,8,7,10,8,9,8,9,6,9,8,7,10,8,7,8,4,7,9,8,7,9,0,0,7.125,7.91666666666667,7.63636363636364
124,6/30/2017 19:43:59,R_AcjPX3CasHbJuZH,1,1, , ,2,5,1,8,9,9,9,9,9,8,9,8,8,8,8,9,9,9,9,8,9,9,9,8,8,8,8,8,8,8,9,9,9,9,0,0,8.75,8.58333333333333,8.36363636363636
155,6/30/2017 19:49:36,R_3G7K35sBGbzoYbl,1,3, ,2,2,5,4,8,9,9,8,8,7,7,8,7,8,8,9,10,7,8,8,10,7,8,10,9,9,8,7,7,8,8,8,6,7,9,0,0,8,8.33333333333333,7.81818181818182
140,6/30/2017 20:57:22,R_TcSb4zchDpgGuNH,1,1, ,2,3,6,4,8,10,9,9,9,5,8,8,7,8,8,8,10,8,10,8,8,9,9,9,9,10,9,8,8,7,10,9,8,9,10,0,0,8.25,8.5,8.81818181818182
630,6/30/2017 21:00:33,R_1KX6ZmCXi6eelGx,1,5, ,2,2,5,4,9,9,8,8,8,9,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,8,9,8,9,8,0,0,8.375,9,8.63636363636364
165,6/30/2017 21:26:12,R_3g17GYUpUAj3e77,1,5, ,1,2,5,1,7,8,9,8,7,9,7,7,9,9,7,7,8,8,6,7,8,6,7,8,5,5,3,6,7,6,6,6,7,8,6,0,0,7.75,7.5,5.90909090909091
69,6/30/2017 21:28:30,R_2aFGESBzczNaZlD,1,1, ,2,1,5,2,7,9,8,8,10,8,8,9,7,8,8,9,8,8,9,9,7,7,8,10,9,8,8,7,9,9,8,8,10,8,9,0,0,8.375,8.16666666666667,8.45454545454546
160,6/30/2017 21:44:15,R_WljtrtN8sdWa62d,1,1, ,2,1,5,2,10,10,10,10,9,8,10,10,10,10,8,8,10,8,8,10,10,10,8,9,10,10,10,9,10,10,10,10,10,10,10,0,0,9.625,9.08333333333333,9.90909090909091
344,6/30/2017 21:47:10,R_2zA28Kp6g6YoTlW,1,6,Venezuela,1,4,5,2,10,10,7,10,8,5,8,9,8,5,7,8,9,8,10,8,7,5,9,5,5,10,8,5,10,7,7,5,7,3,6,0,0,8.375,7.41666666666667,6.63636363636364
330,6/30/2017 22:05:21,R_10Z9XdNOmGhm8b2,1,1, ,2,3,5,4,10,10,10,10,8,10,10,10,10,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,5,10,10,10,10,10,0,0,9.75,9.83333333333333,9.54545454545454
156,6/30/2017 22:50:38,R_1Cf3GcpndCnNmDl,1,5, ,1,2,6,4,8,9,9,8,9,8,9,9,10,9,9,8,9,8,9,10,6,9,9,10,6,9,9,10,9,9,8,9,9,8,8,0,0,8.625,8.83333333333333,8.54545454545454
201,6/30/2017 23:24:25,R_3kfHuO7c3jivSRr,1,1, ,1,3,4,2,8,9,9,8,6,5,6,7,8,6,6,7,9,9,8,8,7,8,8,8,8,9,8,8,8,6,6,7,5,7,8,0,0,7.25,7.66666666666667,7.27272727272727
139,6/30/2017 23:46:31,R_3iwC51wUnJJgIjC,1,1, ,1,3,6,4,9,9,10,9,8,8,7,7,8,8,8,7,9,8,9,9,7,5,10,8,10,9,9,9,8,9,9,9,8,9,9,0,0,8.375,8,8.90909090909091
117,7/1/2017 0:20:55,R_3EtkdX0hLpHGzjF,1,5, ,1,3,6,4,8,9,10,10,8,8,9,8,10,8,9,8,9,8,9,8,9,8,7,8,9,9,8,7,9,8,9,8,9,8,9,0,0,8.75,8.41666666666667,8.45454545454546
140,7/1/2017 0:24:28,R_2b3Hi6hPQnYtA9d,1,5, ,1,2,6,1,7,10,10,10,10,6,8,9,7,9,10,9,10,10,7,9,9,9,10,10,10,9,10,8,9,8,8,9,9,9,9,0,0,8.75,9.08333333333333,8.90909090909091
260,7/1/2017 1:05:13,R_2QmGAq6O7IElhYJ,2,1, ,2,4,3,1,9,10,10,10,10,9,7,10,8,9,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,9.375,9.58333333333333,10
295,7/1/2017 2:11:08,R_3kz7R8D4X3cKG1V,1,5, ,1,2,6,4,10,10,10,10,5,10,10,10,10,9,10,10,10,10,10,10,10,5,5,10,10,10,10,7,3,9,10,10,10,10,10,0,0,9.375,9.08333333333333,9
357,7/1/2017 2:52:05,R_OORV1eqcgVP64Xn,1,5, ,1,2,6,4,9,10,9,10,9,5,9,8,7,9,8,10,10,8,9,8,9,8,7,9,8,9,9,8,8,9,8,2,7,8,9,0,0,8.625,8.5,7.72727272727273
174,7/1/2017 2:52:56,R_1IgY4RazLM2J3us,1,1, ,1,2,5,4,7,7,7,7,5,2,5,5,7,5,5,8,7,7,6,9,8,8,6,7,8,7,7,6,7,5,6,6,5,6,7,0,0,5.625,6.91666666666667,6.36363636363636
215,7/1/2017 3:00:19,R_2U4xyR9Nv5yF4Df,1,1, ,2,3,5,2,8,10,8,9,7,7,8,10,6,7,9,10,9,8,9,10,9,7,8,9,9,9,9,8,9,10,10,10,7,8,10,0,0,8.375,8.41666666666667,9
160,7/1/2017 4:53:34,R_3mlYn4fRBSuJ0Sy,1,1, ,1,2,5,2,7,8,7,9,7,7,6,7,7,7,7,7,8,8,8,8,7,7,8,8,8,8,7,8,8,8,8,8,7,7,7,0,0,7.25,7.5,7.63636363636364
277,7/1/2017 4:53:50,R_2XboFcqHZSveGq9,1,1, ,1,2,6,4,5,10,10,6,8,8,8,5,0,10,7,9,10,8,10,10,7,9,7,10,9,5,7,8,8,4,10,10,8,9,9,0,0,7.5,8.08333333333333,7.90909090909091
217,7/1/2017 5:34:38,R_7Vh4h0rJyq8wb7P,1,1, ,1,2,6,4,7,9,8,8,8,5,7,9,6,10,7,7,10,7,6,5,6,5,7,9,9,7,7,6,7,7,7,6,6,7,7,0,0,7.625,7.08333333333333,6.90909090909091
264,7/1/2017 8:10:13,R_W1ITu1pXcoMUlWN,1,1, ,1,2,6,5,9,9,4,7,8,5,7,8,7,8,7,8,8,8,7,8,7,2,7,10,9,4,7,8,7,6,8,6,8,6,4,0,0,7.125,7.25,6.63636363636364
192,7/1/2017 9:19:09,R_eEBFWLloHl0qG5z,2,1, ,2,4,5,4,8,10,9,9,8,10,10,9, ,8,8,9,10,10,9,9,7,9,9,10,10,10,9,9,10,9,10,9,8,8,9,1,0,9.125,8.90909090909091,9.18181818181818
195,7/1/2017 9:40:19,R_RI8ZHja2QMqavTP,2,1, ,2,3,5,4,3,9,6,4,4,3,6,7,7,7,7,5,9,9,8,7,4,7, ,8,9,8,9,6,6,9,6,9,6,9,9,1,0,5.25,7.09090909090909,7.81818181818182
217,7/1/2017 10:25:10,R_DqSaeR9oAAoak5r,1,1, ,2,1,5,3,3,7,8,8,7,6,5,7,2,6,6,5,6,7,8,4,3,3,7,8,6,7,6,5,6,2,4,6,5,7,7,0,0,6.375,5.41666666666667,5.54545454545455
317,7/1/2017 11:05:49,R_3ND6ZkbBafzTHim,1,1, ,1,2,6,4,10,9,8,7,8,7,8,8,8,8,8,7,8,8,9,8,8,9,8,10,8,8,7,9,8,8,8,9,7,8,8,0,0,8.125,8.25,8
123,7/1/2017 11:29:15,R_0PxoYXhc7Q4s1DX,1,1, ,2,2,5,4,8,9,9,10,8,9,9,9,9,7,10,10,10,9,10,10,10,10,10,9,10,10,9,8,9,9,9,10,8,10,10,0,0,8.875,9.5,9.27272727272727
223,7/1/2017 11:35:44,R_31cMmT3Qup4ZNA7,1,3, ,1,3,6,4,9,10,10,10,10,10,10,10,10,9,9,9,10,9,9,10,9,9,10,9,8,9,9,9,9,8,9,10,8,8,8,0,0,9.875,9.33333333333333,8.63636363636364
171,7/1/2017 12:14:01,R_1li1zFzcdsAdA1L,1,1, ,1,2,5,4,7,8,8,9,8,8,9,7,8,8,8,9,8,8,8,9,8,5,6,7,7,8,8,7,7,5,8,7,8,8,7,0,0,8,7.66666666666667,7.27272727272727
71,7/1/2017 13:58:37,R_6eXjwAPGfb4VBIZ,1,1, ,1,2,5,1,7,4,8,7,4,8,7,9,7,7,10,6,7,5,8,7,9,6,8,7,7,5,8,5,9,3,6,7,9,8,6,0,0,6.75,7.25,6.63636363636364
219,7/1/2017 14:36:33,R_z0wN6kZFvl4sBfr,1,1, ,2,2,4,3,8,8,9,10,5,5,10,8,8,6,7,9,7,9,6,8,7,7,7,9,10,10,10,10,10,8,9,8,7,7,7,0,0,7.875,7.5,8.72727272727273
239,7/1/2017 14:59:40,R_21yS4enM8mAktcE,2,1, ,2,2,4,1,9,10,9,8,8,7,9,7,7,9,7,8,8,9,10,10,6,8,8,6,8,8,10,10,8,5,8,4,8,8,7,0,0,8.375,8,7.63636363636364
118,7/1/2017 15:42:30,R_3PAlhUJ4yIDWMmU,2,1, ,2,3,4,2,8,9,9,9,7,7,5,6,8,5,5,6,7,7,8,7,8,7,7,8,8,9,8,8,8,8,9,8,5,8,8,0,0,7.5,6.91666666666667,7.90909090909091
245,7/1/2017 17:19:02,R_yR6bdgs89D2yHlv,1,1, ,1,3,5,4,2,8,8,8,3,5,5,7,3,5,6,6,6,5,6,8,7,4,8,8,7,8,7,7,7,7,6,6,5,6,6,0,0,5.75,6,6.54545454545455
176,7/1/2017 17:40:37,R_2fDo8Y1eBe8GhyU,2,1, ,2,4,5,4,9,10,10,10,9,8,10,10,10,8,9,10,9,10,10,10,6,10,10,10,9,10,10,8,10,7,8,8,6,8,7,0,0,9.5,9.33333333333333,8.27272727272727
216,7/1/2017 19:07:56,R_1gwhNjb4nr7Y3X9,1,1, ,1,2,4,1,8,9,9,7,8,5,8,8,7,6,8,8,9,9,9,10,10,9,10,8,9,9,8,7,9,8,9,9,9,8,7,0,0,7.75,8.58333333333333,8.36363636363636
244,7/1/2017 19:30:16,R_cw2K4RZR4i64RoJ,1,1, ,1,2,5,4,9,10,9,10,10,6,10,10,10,10,10,10,10,8,10,10,10,10,10,10,9,10,8,9,10,8,9,10,8,10,10,0,0,9.25,9.83333333333333,9.18181818181818
450,7/1/2017 20:07:17,R_UuKsDpaZ2Xjcue5,1,1, ,1,2,6,3,9,9,10,10,6,6,7,8,7,6,10,9,9,10,9,8,10,5,9,5,10,10,9,6,8,8,10,8,10,7,9,0,0,8.125,8.08333333333333,8.63636363636364
223,7/1/2017 20:22:50,R_3OcRp8nC6VhJzXv,2,1, ,2,2,5,2,10,8,9,10,8,8,6,6,6,7,6,9,9,7,10,8,8,8,8,10,8,9,9,8,8,7,10,9,8,5,7,0,0,8.125,8,8
174,7/1/2017 21:57:48,R_3lRJjdrZXZyGGUQ,1,1, ,2,4,4,2,10,10,10,10,10,5,7,10,8,8,8,8,8,8,10,8,8,8,9,9,9,10,9,9,9, ,9,9,9,9,10,1,0,9,8.33333333333333,9.2
163,7/1/2017 22:30:56,R_2tbqsUKxZ30tptY,2,1, ,2,1,5,3,5,7,9,7,7,9,7,9,9,9,7,5,9,9,9,8,8,5,7,8,9,8,5,7,8,5,8,9,7,9,8,0,0,7.5,7.75,7.54545454545455
196,7/1/2017 22:51:23,R_1QA925Yit4nKFq2,1,1, ,1,2,5,2,8,10,10,9,7,7,8,8,7,7,7,7,9,10,8,9,6,7,8,10,7,8,7,7,8,5,8,7,7,7,7,0,0,8.375,7.91666666666667,7.09090909090909
158,7/1/2017 22:57:40,R_1lo9flqpoyFxqAS,1,1, ,2,4,5,4,9,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9,9,10,0,0,9.625,9.91666666666667,9.81818181818182
270,7/1/2017 22:58:26,R_272NfHbDptNYXpm,1,2, ,1,2,6,4,6,9,9,5,8,1,8,8,8,9,7,3,10,8,9,9,9,9,8,9,10,9,5,4,4,5,9,9,9,9,9,0,0,6.75,8.16666666666667,7.45454545454545
180,7/2/2017 2:17:17,R_1DZoyZKLjytrNbr,1,1, ,2,2,4,2,3,8,7,1,6,9,7,4,9,7,2,9,8,8,8,8,6,8,7,10,10,8,8,9,4,6,9,8,8,7,8,0,0,5.625,7.5,7.72727272727273
102,7/2/2017 4:12:19,R_2atY6FMGUaNVwtR,1,1, ,1,2,3,3,7,9,8,8,7,7,8,7,7,7,7,7,8,8,7,7,8,7,8,7,6,7,7,6,8,7,7,8,6,7,7,0,0,7.625,7.33333333333333,6.90909090909091
293,7/2/2017 6:31:42,R_2zuRd40LufMZA6s,1,1, ,2,2,5,4,8,8,8,7,7,7,8,8,7,8,8,7,8,7,8,8,8,8,8,7,7,7,7,7,7,7,7,8,8,7,7,0,0,7.625,7.66666666666667,7.18181818181818
298,7/2/2017 8:19:00,R_12kXHan9tOi0mKH,1,1, ,1,1,5,4,10,8,10,10,10,10,8,7,9,7,5,8,10,7,10,10,8,10,8,7,9,10,9,10,8,10,9,7,9,9,10,0,0,9.125,8.25,9.09090909090909
234,7/2/2017 8:31:04,R_2ZUf1a5bNixNQeA,1,1, ,1,3,5,1,6,10,10,5,5,3,6,8,6,3,5,5,8,10,7,10,6,10,8,9,6,8,7,7,9,9,10,8,8,7,8,0,0,6.625,7.25,7.90909090909091
490,7/2/2017 8:35:52,R_3dK3uRqcaoIJg0L,1, , ,2,2,4,4,10,6,10,8,6,8,8,6,8,6,7,6,10,9,6,8,6,8,7,7,6,8,7,8,5,10,6,10,6,7,10,0,0,7.75,7.33333333333333,7.54545454545455
296,7/2/2017 9:26:11,R_2Cesk4ZpSsyO8u5,1,1, ,2,3,5,4,7,7,8,9,5,4,1,6,8,3,5,8,9,7,10,9,6,7,8,8,7,8,8,8,10,2,9,5,1,8,10,0,0,5.875,7.33333333333333,6.90909090909091
214,7/2/2017 9:34:21,R_TbDiutL8TbDG0jT,1,1, ,1,5,5,2,9,9,8,9,9,7,9,9,8,9,9,9,10,9,10,10,9,9,10,10,10,10,9,8,9,8,8,10,9,9,9,0,0,8.625,9.33333333333333,9
178,7/2/2017 10:43:06,R_2ahtZZq6IA7KAhh,1,1, ,2,2,5,3,10,9,9,10,5,3,5,7,8,9,8,9,9,3,7,7,7,4,10,10,8,10,9,6,8,3,8,10,6,8,10,0,0,7.25,7.58333333333333,7.81818181818182
184,7/2/2017 10:45:21,R_27EAbQqo2ASCLQT,1,1, ,1,4,6,3,8,7,7,5,5,7,6,7,8,8,6,5,10,8,10,10,6,8,7,10,6,10,7,7,7,5,8,6,10,5,8,0,0,6.5,8,7.18181818181818
301,7/2/2017 11:35:17,R_0MpiiUGcoXavU4N,1,1, ,2,1,3,5,9,9,8,8,5,2,10,10,10,7,9,5,10,9,10,7,10,10,9,10,7,9,7,7,7,9,10,10,9,9,9,0,0,7.625,8.83333333333333,8.45454545454546
